review,rating,date
Customer Very helpful and got things done quickly Devon was so very pleasant and knowledgeable.,5,"March 13, 2023"
Someone who will listen and answer your question Talking with somebody knowledgeable and taking time to answer your question,5,"April 09, 2023"
Louis did a really great job helping me… Louis did a really great job helping me set up my insurance today. Made it very easy & explained everything! Thank you!,5,"March 15, 2023"
Alexandria was great! I feel like I understand my policy and I really appreciate her guidance.  Thank you!!!,5,"February 15, 2023"
clarity and patience The clarity and patience of Alexandria was wonderful. She made it very easy to make decisions and never rushed me.,5,"February 03, 2023"
Devon was very helpful in guiding me… Devon was very helpful in guiding me through all the on-line procedures. She was also very courteous and patient with me.,5,"February 01, 2023"
Understanding and did good with getting… Understanding and did good with getting the policy set up. LOUIS was quick and got what we needed accomplished.,5,"February 02, 2023"
Louis thoroughly answered all my… Louis thoroughly answered all my questions and concerns related to acquiring these policy.,5,"March 02, 2023"
Sam was amazingly helpful getting some… Sam was amazingly helpful getting some errors cleared and getting our price lowered too!,5,"February 13, 2023"
Very helpful ! Adam made the process easy to switch !,5,"April 16, 2023"
I worked with Edna Vindiola she was great to deal with. Explained everything in detail was very knowledgeable.,5,"February 02, 2023"
Contacted me within 24hours.  Had a field adjustor on site next day.  Easy to work with.,5,"February 26, 2023"
James Duncan was more than courteous… James Duncan was more than courteous and helpful as well as very timely with his actions and responses we just transferred from another carrier several months back and I was very skeptical with this recent claim and how it was handled I think we made the right choice!!!!,5,"February 13, 2023"
